order_id,customer_id,order_ts,currency,total_amount
1537,88,2024-06-20T01:44:56,EUR,185.77
1538,199,2023-05-04T14:24:03,EUR,352.76
1539,59,2023-09-18T01:44:51,EUR,11.62
1540,93,2024-08-10T12:51:01,EUR,751.01
1541,117,2025-06-20T20:52:02,EUR,116.67
1542,237,2024-08-15T12:53:29,EUR,151.95
1543,107,2024-03-27T21:31:36,EUR,246.29
1544,218,2023-09-30T12:12:24,EUR,253.18
1545,241,2024-11-12T07:32:07,EUR,657.42
1546,6,2025-08-28T07:53:40,EUR,519.6
1547,5,2023-08-26T12:16:53,EUR,352.87
1548,47,2024-03-12T17:58:08,EUR,439.94
1549,9,2023-06-25T04:22:43,EUR,103.94
1550,122,2025-05-27T03:36:28,EUR,26.22
1551,123,2025-01-27T23:28:34,EUR,206.51
1552,178,2024-02-28T13:29:33,EUR,525.89
1553,145,2023-06-15T16:34:39,EUR,156.12
1554,227,2023-10-10T21:06:45,EUR,245.76
1555,13,2023-09-09T21:53:59,EUR,132.26
1556,125,2023-10-12T13:30:22,EUR,76.7
1557,89,2025-05-24T05:09:33,EUR,557.24
1558,101,2023-05-03T07:55:20,EUR,267.55
1559,184,2025-02-14T11:34:26,EUR,176.8
1560,123,2023-08-13T10:30:51,EUR,104.42
1561,29,2024-11-14T10:06:00,EUR,457.3
1562,195,2025-06-21T07:34:48,EUR,469.61
1563,226,2025-07-02T13:21:15,EUR,251.46
1564,170,2025-04-02T18:32:46,EUR,416.64
1565,40,2025-03-29T08:42:50,EUR,345.9
1566,187,2023-01-08T00:10:09,EUR,134.78
1567,216,2023-05-12T16:29:47,EUR,61.83
1568,207,2023-09-10T15:13:41,EUR,123.88
1569,72,2024-02-13T08:02:02,EUR,486.81
1570,133,2025-05-21T14:22:39,EUR,372.21
1571,90,2023-03-09T05:37:21,EUR,164.65
1572,198,2023-03-13T05:52:59,EUR,323.86
1573,176,2025-08-26T08:28:11,EUR,315.31
1574,197,2024-01-06T16:26:56,EUR,309.96
1575,114,2024-01-29T00:32:44,EUR,299.53
1576,224,2025-03-10T07:01:17,EUR,232.06
1577,93,2023-01-14T02:37:38,EUR,657.99
1578,186,2024-03-14T09:24:18,EUR,360.2
1579,56,2023-10-19T09:38:47,EUR,23.38
1580,98,2024-09-14T19:33:59,EUR,292.79
1581,91,2025-04-26T11:30:52,EUR,347.86
1582,33,2023-06-30T10:44:21,EUR,77.62
1583,216,2025-03-15T02:44:34,EUR,109.28
1584,80,2023-04-20T10:53:27,EUR,490.49
1585,92,2023-12-06T14:34:08,EUR,757.21
1586,59,2023-07-26T07:15:59,EUR,299.4
1587,169,2024-05-10T16:24:56,EUR,383.04
1588,181,2024-08-23T16:52:51,EUR,398.49
1589,191,2024-07-25T04:59:06,EUR,306.33
1590,166,2023-03-27T13:52:59,EUR,573.71
1591,7,2023-11-26T22:24:04,EUR,95.11
1592,235,2023-07-22T09:27:58,EUR,206.83
1593,23,2023-09-13T18:25:45,EUR,88.66
1594,138,2024-01-06T04:31:27,EUR,215.9
1595,107,2024-05-05T21:31:32,EUR,13.75
1596,158,2023-05-02T20:31:34,EUR,131.09
1597,159,2023-02-25T16:20:33,EUR,201.16
1598,100,2023-11-26T20:49:16,EUR,243.06
1599,221,2024-03-07T21:35:07,EUR,91.79
1600,39,2023-10-08T00:16:01,EUR,24.23
1601,224,2024-11-23T15:24:10,EUR,471.61
1602,113,2023-12-05T16:51:28,EUR,16.19
1603,104,2024-05-02T08:07:58,EUR,284.92
1604,98,2024-03-23T16:13:47,EUR,341.46
1605,192,2024-03-10T05:42:47,EUR,23.93
1606,109,2023-06-21T10:29:03,EUR,77.26
1607,70,2023-04-15T00:58:58,EUR,117.49
1608,158,2025-07-05T01:07:18,EUR,183.36
1609,74,2025-05-02T14:11:39,EUR,461.97
1610,60,2023-07-03T20:52:52,EUR,360.76
1611,221,2024-01-11T15:49:41,EUR,120.89
1612,196,2025-05-20T02:27:31,EUR,573.53
1613,96,2023-09-23T07:21:21,EUR,261.01
1614,68,2024-05-18T10:41:03,EUR,14.81
1615,17,2023-08-30T02:59:33,EUR,571.42
1616,145,2023-08-28T19:07:33,EUR,488.13
1617,193,2024-08-29T04:30:47,EUR,72.15
1618,210,2023-08-24T13:48:47,EUR,273.66
1619,175,2023-01-07T08:32:28,EUR,449.85
1620,204,2023-09-10T20:06:58,EUR,442.59
1621,180,2024-02-15T18:22:52,EUR,280.61
1622,204,2023-06-05T09:38:36,EUR,216.04
1623,139,2024-03-24T00:51:44,EUR,469.72
1624,134,2023-11-09T11:03:59,EUR,76.08
1625,179,2023-05-05T17:03:06,EUR,208.92
1626,58,2023-02-21T04:13:10,EUR,293.74
1627,26,2023-05-14T15:14:41,EUR,127.4
1628,174,2023-12-05T05:02:59,EUR,399.49
1629,209,2024-02-24T17:37:38,EUR,41.28
1630,141,2024-06-03T22:59:52,EUR,38.38
1631,39,2024-11-05T01:10:14,EUR,215.88
1632,29,2023-11-04T07:41:16,EUR,552.38
1633,75,2023-04-11T09:29:23,EUR,115.26
1634,32,2024-07-15T21:49:07,EUR,462.59
1635,22,2023-11-11T22:06:02,EUR,474.3
1636,27,2024-10-26T07:20:48,EUR,254.48
1637,126,2023-01-03T14:24:55,EUR,121.53
1638,92,2024-09-14T09:01:16,EUR,178.5
1639,21,2023-06-12T18:38:38,EUR,40.56
1640,208,2024-11-07T13:28:04,EUR,304.99
1641,187,2024-05-16T18:42:26,EUR,442.29
1642,185,2023-08-27T13:08:20,EUR,703.43
1643,131,2023-06-03T07:21:36,EUR,543.8
1644,58,2025-08-07T10:14:19,EUR,289.98
1645,166,2024-07-10T23:36:46,EUR,374.69
1646,162,2024-10-01T05:33:22,EUR,247.62
1647,64,2023-01-13T10:36:01,EUR,163.8
1648,15,2023-05-19T07:36:11,EUR,147.7
1649,208,2024-08-18T16:02:34,EUR,483.46
1650,72,2023-05-29T22:03:39,EUR,629.51
1651,174,2025-03-16T08:50:32,EUR,62.25
1652,145,2025-03-15T23:45:30,EUR,100.76
1653,174,2024-07-02T00:08:19,EUR,179.7
1654,199,2023-03-02T15:53:38,EUR,398.33
1655,93,2023-11-07T10:26:07,EUR,297.36
1656,172,2023-03-05T10:32:20,EUR,328.27
1657,24,2024-12-26T15:54:35,EUR,320.28
1658,122,2025-01-29T22:26:53,EUR,81.28
1659,15,2024-09-26T22:00:56,EUR,531.88
1660,222,2023-08-16T12:53:26,EUR,97.98
1661,17,2024-11-04T21:28:29,EUR,319.91
1662,236,2024-10-09T11:06:13,EUR,62.1
1663,176,2023-08-16T10:45:15,EUR,477.15
1664,63,2025-08-25T22:17:25,EUR,149.39
1665,245,2025-08-02T04:00:52,EUR,426.75
1666,130,2025-03-21T17:31:03,EUR,352.62
1667,72,2025-02-14T13:12:31,EUR,417.98
1668,205,2024-07-31T15:50:31,EUR,249.41
1669,21,2024-05-09T11:05:53,EUR,118.32
1670,222,2025-05-19T14:37:51,EUR,337.53
1671,82,2024-07-10T04:47:41,EUR,475.36
1672,239,2023-11-08T17:03:26,EUR,154.03
1673,166,2024-06-01T14:41:35,EUR,27.72
1674,11,2024-01-07T22:14:04,EUR,168.23
1675,217,2025-03-24T21:01:20,EUR,374.83
1676,102,2023-03-19T23:28:40,EUR,61.75
1677,136,2023-10-03T03:52:42,EUR,530.57
1678,214,2024-07-09T18:28:39,EUR,228.18
1679,41,2024-03-25T12:00:11,EUR,551.05
1680,121,2024-02-22T18:57:49,EUR,244.36
1681,160,2025-07-02T01:26:38,EUR,376.23
1682,80,2024-11-07T09:02:45,EUR,53.09
1683,86,2025-01-13T21:54:27,EUR,435.5
1684,161,2024-04-30T17:04:31,EUR,213.05
1685,242,2024-11-25T00:29:47,EUR,131.59
1686,97,2025-05-30T10:48:33,EUR,317.26
1687,225,2024-01-10T11:47:52,EUR,257.2
1688,205,2023-04-08T02:08:32,EUR,550.42
1689,77,2025-03-10T06:23:47,EUR,93.17
1690,154,2024-04-21T22:55:34,EUR,29.46
1691,194,2024-03-09T07:03:01,EUR,91.49
1692,103,2024-10-26T02:00:57,EUR,526.7
1693,174,2023-10-11T01:08:09,EUR,131.85
1694,242,2024-03-20T10:42:22,EUR,430.49
1695,226,2024-05-08T19:07:21,EUR,310.52
1696,119,2024-12-03T16:15:39,EUR,518.15
1697,49,2024-11-29T10:16:07,EUR,20.02
1698,203,2025-08-01T06:54:58,EUR,167.68
1699,123,2023-01-17T17:01:57,EUR,235.48
1700,9,2025-08-12T03:32:46,EUR,557.19
1701,160,2025-05-24T04:46:32,EUR,147.66
1702,114,2024-05-04T16:03:19,EUR,187.74
1703,178,2023-01-16T03:28:27,EUR,281.24
1704,62,2023-04-19T00:09:55,EUR,371.22
1705,62,2025-07-09T00:53:02,EUR,416.88
1706,127,2025-05-25T15:19:34,EUR,464.42
1707,203,2025-03-23T09:12:35,EUR,67.43
1708,134,2023-08-27T11:57:45,EUR,12.69
1709,22,2025-01-06T14:54:17,EUR,488.71
1710,127,2025-07-12T12:03:14,EUR,193.97
1711,127,2024-01-21T05:29:31,EUR,362.57
1712,106,2023-02-25T00:57:49,EUR,296.99
1713,203,2023-10-30T01:37:21,EUR,242.25
1714,246,2023-06-13T18:42:20,EUR,351.8
1715,25,2023-01-24T01:33:45,EUR,487.59
1716,147,2023-12-20T16:49:58,EUR,139.21
1717,238,2024-02-24T23:27:50,EUR,680.28
1718,53,2023-05-03T04:14:46,EUR,247.42
1719,32,2023-09-27T13:20:43,EUR,221.98
1720,82,2023-01-23T10:59:29,EUR,456.32
1721,211,2024-04-27T10:12:37,EUR,270.22
1722,37,2024-07-12T04:16:55,EUR,19.93
1723,105,2025-08-03T19:29:31,EUR,374.61
1724,202,2023-04-01T00:45:48,EUR,660.75
1725,93,2024-08-26T23:16:05,EUR,204.73
1726,191,2025-03-10T06:08:14,EUR,130.64
1727,97,2025-06-10T23:13:52,EUR,192.88
1728,94,2024-02-23T12:20:46,EUR,400.32
1729,186,2023-05-05T01:00:07,EUR,518.02
1730,148,2023-07-07T03:36:04,EUR,98.92
1731,4,2025-04-05T04:55:55,EUR,806.88
1732,108,2025-05-31T01:25:17,EUR,178.61
1733,20,2023-08-29T20:10:35,EUR,111.41
1734,152,2024-08-22T00:49:53,EUR,183.62
1735,177,2024-11-26T17:43:14,EUR,768.13
1736,96,2023-02-25T10:44:51,EUR,81.36
1737,250,2023-11-20T11:56:36,EUR,98.6
1738,98,2025-06-09T18:07:59,EUR,286.44
1739,228,2023-07-17T12:38:38,EUR,38.72
1740,162,2024-08-04T21:54:43,EUR,447.16
1741,6,2023-05-10T11:19:21,EUR,79.54
1742,246,2025-02-04T14:09:00,EUR,311.34
1743,12,2024-03-15T19:03:30,EUR,294.4
1744,237,2023-11-23T02:38:31,EUR,636.09
1745,21,2024-12-14T23:45:18,EUR,230.4
1746,225,2023-11-23T11:32:50,EUR,125.3
1747,26,2023-05-19T07:40:31,EUR,346.96
1748,222,2024-01-10T20:12:25,EUR,320.67
1749,172,2023-05-12T11:43:09,EUR,174.22
1750,2,2023-12-04T02:15:00,EUR,262.38
1751,69,2023-11-26T17:13:09,EUR,225.89
1752,237,2023-07-01T02:44:05,EUR,120.61
1753,60,2024-01-24T00:01:50,EUR,185.24
1754,14,2025-01-06T13:47:35,EUR,38.76
1755,231,2025-02-08T16:22:48,EUR,377.92
1756,84,2023-03-17T03:17:58,EUR,478.64
1757,70,2025-03-10T10:01:30,EUR,341.05
1758,89,2023-02-02T22:11:04,EUR,486.11
1759,28,2024-02-09T07:33:21,EUR,440.59
1760,163,2023-01-25T04:36:52,EUR,564.43
1761,5,2024-09-22T19:50:22,EUR,238.47
1762,193,2023-09-04T18:15:39,EUR,265.45
1763,184,2023-02-23T05:48:28,EUR,18.05
1764,151,2025-03-20T18:10:54,EUR,103.1
1765,31,2025-05-10T00:15:06,EUR,140.98
1766,10,2024-06-30T15:37:38,EUR,579.42
1767,118,2024-11-02T11:33:33,EUR,469.23
1768,80,2024-07-14T14:40:28,EUR,13.74
1769,10,2024-10-15T05:06:19,EUR,232.98
1770,94,2024-08-16T05:37:08,EUR,85.96
1771,20,2024-07-04T22:57:15,EUR,134.43
1772,1,2023-05-06T15:46:00,EUR,75.84
1773,64,2025-02-09T13:07:01,EUR,286.33
1774,212,2023-08-05T16:00:27,EUR,106.17
1775,121,2024-08-08T23:48:58,EUR,368.25
1776,165,2024-10-07T08:11:26,EUR,194.04
1777,229,2023-04-23T10:34:51,EUR,287.92
1778,165,2023-01-27T20:38:08,EUR,306.84
1779,241,2025-06-08T02:20:39,EUR,336.68
1780,44,2024-03-16T20:42:31,EUR,258.14
1781,156,2025-06-30T17:54:51,EUR,322.08
1782,189,2023-05-27T00:53:39,EUR,76.2
1783,114,2025-06-10T22:48:45,EUR,175.32
1784,130,2024-09-07T10:59:48,EUR,127.18
1785,20,2024-02-07T07:58:20,EUR,280.73
1786,1,2023-10-23T20:01:38,EUR,85.09
1787,198,2023-07-01T17:54:12,EUR,852.66
1788,161,2023-12-26T15:27:44,EUR,583.48
1789,179,2024-05-28T03:38:53,EUR,277.0
1790,12,2025-06-07T19:49:08,EUR,718.29
1791,242,2023-09-03T13:37:46,EUR,65.46
1792,126,2024-12-12T10:37:21,EUR,221.07
1793,217,2024-12-02T21:44:17,EUR,113.14
1794,29,2025-05-25T12:12:22,EUR,78.4
1795,223,2023-07-30T00:07:19,EUR,522.86
1796,239,2024-06-11T15:18:03,EUR,193.58
1797,38,2024-12-29T07:37:55,EUR,28.76
1798,151,2024-01-19T11:56:45,EUR,248.88
1799,45,2025-07-10T17:53:55,EUR,346.84
1800,80,2023-04-26T07:37:21,EUR,17.61
1801,234,2024-12-04T08:19:07,EUR,108.59
1802,119,2023-11-01T19:37:43,EUR,211.84
1803,242,2023-02-12T05:00:04,EUR,694.08
1804,129,2024-08-23T11:22:30,EUR,98.96
1805,8,2023-11-07T16:48:31,EUR,400.25
1806,102,2023-09-21T18:55:42,EUR,306.31
1807,34,2023-09-25T13:23:12,EUR,734.59
1808,55,2024-05-06T04:49:58,EUR,237.5
1809,218,2025-05-20T17:23:41,EUR,36.31
1810,114,2025-07-02T12:50:33,EUR,307.38
1811,136,2024-02-08T03:17:59,EUR,364.04
1812,113,2025-08-20T09:09:46,EUR,367.99
1813,72,2024-12-09T21:17:12,EUR,559.84
1814,46,2024-09-09T18:56:03,EUR,400.68
1815,33,2023-12-07T23:45:04,EUR,331.36
1816,147,2023-06-17T18:57:34,EUR,275.39
1817,208,2024-12-13T18:57:17,EUR,231.07
1818,53,2024-06-16T23:15:59,EUR,98.91
1819,69,2024-12-31T00:10:16,EUR,132.41
1820,90,2023-08-28T18:51:41,EUR,99.12
1821,220,2023-05-31T23:48:17,EUR,552.34
1822,242,2024-07-10T22:48:31,EUR,283.98
1823,198,2023-10-06T22:50:38,EUR,561.74
1824,73,2023-02-02T16:58:16,EUR,450.28
1825,89,2023-05-01T16:25:48,EUR,777.03
1826,73,2023-08-13T12:06:36,EUR,370.29
1827,159,2025-02-02T12:44:58,EUR,540.98
1828,68,2025-01-25T03:24:21,EUR,40.45
1829,238,2025-08-23T14:43:15,EUR,177.03
1830,102,2023-02-03T10:08:18,EUR,312.54
1831,198,2024-09-02T16:44:01,EUR,547.46
1832,141,2025-04-03T09:12:08,EUR,374.62
1833,23,2023-09-23T03:58:02,EUR,438.07
1834,129,2025-02-15T10:31:25,EUR,399.19
1835,54,2023-10-14T06:21:12,EUR,261.34
1836,213,2024-08-23T18:57:18,EUR,114.1
1837,65,2025-03-10T10:20:41,EUR,384.68
1838,199,2023-02-16T16:10:54,EUR,365.13
1839,149,2023-09-27T09:57:38,EUR,214.86
1840,60,2025-05-07T11:43:24,EUR,131.93
1841,217,2023-05-16T23:32:48,EUR,666.41
1842,49,2024-12-18T15:53:03,EUR,293.05
1843,241,2023-12-10T23:13:38,EUR,395.69
1844,172,2024-12-30T02:28:53,EUR,237.18
1845,218,2024-04-27T02:52:18,EUR,715.35
1846,200,2024-08-17T16:10:21,EUR,294.95
1847,206,2024-04-09T12:12:49,EUR,336.46
1848,174,2023-01-23T03:16:24,EUR,92.66
1849,3,2024-07-06T11:07:00,EUR,321.12
1850,26,2024-11-25T21:04:07,EUR,505.14
1851,48,2023-06-19T21:04:01,EUR,261.08
1852,198,2024-02-02T00:17:31,EUR,247.74
1853,117,2023-03-04T22:44:44,EUR,504.76
1854,154,2025-01-24T00:32:24,EUR,36.83
1855,12,2025-05-28T11:57:24,EUR,413.77
1856,207,2023-04-27T22:41:47,EUR,201.76
1857,228,2024-12-04T15:41:02,EUR,477.35
1858,43,2025-01-09T20:25:19,EUR,327.81
1859,87,2023-01-25T03:30:13,EUR,230.96
1860,46,2025-06-14T23:06:34,EUR,93.08
1861,171,2025-06-25T08:18:52,EUR,462.01
1862,21,2024-02-16T12:01:26,EUR,241.03
1863,107,2024-01-11T22:51:34,EUR,453.08
1864,80,2024-03-12T11:16:04,EUR,451.13
1865,124,2025-05-03T00:42:54,EUR,776.07
1866,25,2023-09-10T06:07:46,EUR,284.13
1867,15,2024-04-24T21:48:51,EUR,55.48
1868,21,2024-06-02T15:19:40,EUR,543.45
1869,214,2023-12-17T20:54:42,EUR,304.34
1870,34,2024-05-16T03:49:33,EUR,661.35
1871,125,2023-12-03T20:45:35,EUR,525.31
1872,117,2023-06-30T02:17:23,EUR,335.1
1873,238,2023-02-20T05:14:03,EUR,208.58
1874,35,2025-07-05T06:17:43,EUR,113.94
1875,144,2025-04-04T09:13:07,EUR,330.16
1876,158,2024-02-01T10:49:48,EUR,523.52
1877,132,2024-06-14T14:36:09,EUR,121.04
1878,89,2025-02-17T18:01:15,EUR,294.88
1879,74,2025-07-10T04:27:18,EUR,260.38
1880,141,2024-11-28T08:24:30,EUR,577.81
1881,56,2024-08-27T08:10:24,EUR,514.02
1882,170,2023-11-23T05:42:01,EUR,132.72
1883,184,2025-06-27T13:49:07,EUR,299.64
1884,196,2023-06-11T11:47:01,EUR,312.52
1885,129,2024-08-27T14:28:07,EUR,88.77
1886,173,2024-02-10T04:58:17,EUR,206.02
1887,47,2024-11-22T03:20:26,EUR,55.01
1888,141,2024-01-26T19:31:02,EUR,350.31
1889,150,2023-11-29T12:07:17,EUR,217.15
1890,21,2024-04-02T15:44:21,EUR,37.85
1891,220,2024-04-08T18:50:48,EUR,125.36
1892,26,2025-05-06T13:22:17,EUR,106.66
1893,216,2023-08-26T12:56:25,EUR,149.58
1894,121,2024-04-25T18:24:15,EUR,182.8
1895,49,2025-06-19T18:40:25,EUR,527.05
1896,91,2024-10-18T13:50:15,EUR,187.54
1897,19,2024-01-05T01:29:07,EUR,32.66
1898,60,2025-01-24T08:04:54,EUR,315.15
1899,202,2023-03-30T17:57:37,EUR,85.52
1900,147,2024-12-10T06:00:00,EUR,248.14
1901,183,2024-08-07T19:14:54,EUR,60.19
1902,49,2025-06-19T22:27:46,EUR,292.18
1903,108,2025-08-04T20:02:41,EUR,400.87
1904,161,2023-07-24T05:09:40,EUR,640.83
1905,209,2025-04-23T15:47:26,EUR,374.42
1906,163,2024-10-25T08:03:39,EUR,183.66
1907,199,2025-02-06T21:29:03,EUR,305.04
1908,11,2024-10-18T00:44:57,EUR,290.2
1909,201,2025-03-01T16:35:25,EUR,18.61
1910,77,2023-02-06T02:33:32,EUR,303.53
1911,185,2025-04-13T20:37:44,EUR,368.85
1912,2,2024-07-22T16:09:06,EUR,116.0
1913,7,2024-01-16T00:18:28,EUR,94.09
1914,146,2023-09-17T08:04:57,EUR,121.58
1915,118,2024-02-17T03:26:52,EUR,158.11
1916,167,2023-10-14T16:07:04,EUR,353.63
1917,241,2025-02-25T11:17:30,EUR,294.98
1918,231,2023-06-18T17:32:43,EUR,54.12
1919,46,2024-05-29T23:32:34,EUR,483.92
1920,68,2023-10-05T19:43:21,EUR,627.25
1921,102,2025-02-28T17:49:29,EUR,412.95
1922,32,2025-04-21T01:35:41,EUR,69.25
1923,36,2025-08-11T23:36:00,EUR,201.98
1924,164,2023-08-06T02:25:06,EUR,111.32
1925,73,2024-06-24T10:16:39,EUR,110.85
1926,97,2024-01-29T00:42:34,EUR,843.16
1927,70,2024-07-13T01:21:44,EUR,430.19
1928,231,2023-12-11T04:27:47,EUR,527.16
1929,13,2025-08-05T11:12:48,EUR,46.28
1930,60,2023-09-12T03:31:13,EUR,180.79
1931,188,2025-08-07T18:57:08,EUR,340.85
1932,172,2025-01-13T18:27:38,EUR,151.1
1933,160,2024-03-11T13:22:28,EUR,372.18
1934,8,2023-09-10T11:35:01,EUR,513.95
1935,200,2023-03-26T21:28:21,EUR,373.73
1936,44,2024-08-11T06:13:16,EUR,110.43
1937,58,2023-05-21T10:11:33,EUR,100.18
1938,70,2023-06-22T19:31:55,EUR,537.19
1939,2,2025-08-12T03:39:17,EUR,116.93
1940,209,2024-08-14T13:51:29,EUR,114.02
1941,215,2025-06-12T13:01:09,EUR,545.16
1942,44,2025-08-05T03:02:36,EUR,137.42
1943,221,2023-05-05T12:27:10,EUR,162.66
1944,47,2024-10-29T19:01:12,EUR,122.21
1945,55,2023-08-16T13:23:27,EUR,397.27
1946,106,2023-05-26T11:23:41,EUR,458.25
1947,158,2024-10-01T19:37:28,EUR,527.23
1948,55,2023-11-03T09:08:31,EUR,293.5
1949,12,2023-07-09T23:15:28,EUR,95.46
1950,144,2024-03-06T13:50:03,EUR,145.33
1951,136,2024-12-06T21:12:51,EUR,63.07
1952,3,2024-01-10T03:12:29,EUR,358.24
1953,237,2023-09-27T03:54:26,EUR,470.25
1954,104,2025-07-05T04:06:43,EUR,184.92
1955,104,2025-07-13T14:25:59,EUR,247.03
1956,108,2025-01-30T23:41:17,EUR,341.51
1957,149,2023-12-17T07:43:17,EUR,87.37
1958,210,2023-11-27T16:07:35,EUR,287.79
1959,231,2023-05-15T21:18:24,EUR,116.12
1960,245,2024-11-05T10:48:47,EUR,298.3
1961,204,2023-02-08T16:17:41,EUR,74.53
1962,244,2023-01-31T06:36:44,EUR,194.22
1963,142,2024-03-03T20:54:46,EUR,451.87
1964,114,2025-03-25T13:44:33,EUR,692.23
1965,105,2023-05-08T20:13:53,EUR,437.78
1966,219,2024-04-28T09:28:32,EUR,660.53
1967,75,2024-09-27T14:25:06,EUR,461.74
1968,180,2024-04-27T07:34:46,EUR,430.76
1969,154,2023-12-07T05:36:03,EUR,78.85
1970,210,2025-02-18T10:17:26,EUR,306.33
1971,6,2024-10-15T06:58:42,EUR,592.45
1972,150,2024-08-23T20:48:14,EUR,109.73
1973,86,2023-07-22T14:05:47,EUR,357.84
1974,101,2025-03-08T11:45:55,EUR,21.77
1975,234,2023-02-27T07:34:35,EUR,320.75
1976,239,2024-02-26T16:09:09,EUR,520.58
1977,82,2023-05-27T15:33:00,EUR,111.02
1978,35,2025-06-16T11:01:49,EUR,444.16
1979,216,2023-03-03T04:51:53,EUR,348.51
1980,158,2023-05-13T19:53:49,EUR,156.08
1981,134,2025-03-20T04:27:46,EUR,357.34
1982,80,2023-11-06T22:39:09,EUR,760.37
1983,73,2024-05-13T11:50:38,EUR,514.32
1984,149,2025-05-08T17:17:53,EUR,403.62
1985,91,2024-01-06T09:29:37,EUR,87.62
1986,163,2023-04-27T19:19:45,EUR,367.04
1987,206,2023-12-08T00:32:19,EUR,384.49
1988,210,2025-03-04T23:25:51,EUR,274.65
1989,10,2024-05-11T03:16:40,EUR,199.24
1990,194,2024-01-10T01:17:12,EUR,736.65
1991,54,2023-03-03T00:41:04,EUR,228.27
1992,164,2024-09-19T09:22:38,EUR,234.38
1993,14,2024-12-06T18:53:52,EUR,15.24
1994,110,2025-01-06T04:46:45,EUR,317.28
1995,238,2025-07-13T01:06:04,EUR,163.89
1996,180,2023-05-08T13:26:26,EUR,581.95
1997,227,2024-09-23T08:36:21,EUR,420.47
1998,25,2024-05-14T22:19:56,EUR,231.34
1999,117,2023-10-09T23:19:35,EUR,251.84
2000,149,2023-10-31T14:35:47,EUR,381.14
2001,25,2024-11-17T01:39:26,EUR,172.4
2002,68,2025-05-18T05:01:32,EUR,39.17
2003,188,2023-01-27T21:08:43,EUR,453.14
2004,141,2023-11-02T07:31:25,EUR,468.02
2005,20,2023-04-11T00:02:25,EUR,239.95
2006,221,2024-08-15T06:46:19,EUR,179.55
2007,191,2025-02-25T17:31:49,EUR,108.49
2008,160,2025-05-29T06:22:34,EUR,333.35
2009,130,2024-07-23T17:19:26,EUR,342.49
2010,243,2023-04-07T11:48:20,EUR,439.83
2011,211,2023-08-01T21:09:53,EUR,148.23
2012,10,2025-02-26T23:40:45,EUR,318.21
2013,11,2023-07-31T10:40:49,EUR,20.42
2014,159,2024-01-10T13:52:55,EUR,439.33
2015,207,2025-01-12T02:54:00,EUR,73.04
2016,215,2024-12-17T13:28:40,EUR,179.82
2017,99,2024-08-25T23:26:12,EUR,69.66
2018,73,2023-03-13T21:11:55,EUR,208.44
2019,190,2025-02-03T21:53:49,EUR,223.52
2020,115,2023-08-20T17:11:43,EUR,236.74
2021,144,2024-04-13T09:01:55,EUR,356.13
2022,4,2024-05-19T06:58:47,EUR,180.3
2023,17,2024-11-21T18:01:08,EUR,30.32
2024,103,2023-04-13T00:53:15,EUR,406.36
2025,52,2025-05-20T01:24:44,EUR,529.23
2026,52,2023-08-01T01:23:49,EUR,253.3
2027,231,2023-10-04T18:15:13,EUR,159.26
2028,63,2024-06-23T00:57:08,EUR,425.41
2029,116,2024-09-02T16:09:33,EUR,383.34
2030,227,2024-01-27T16:54:51,EUR,333.47
2031,214,2025-01-17T12:54:37,EUR,54.76
2032,199,2025-01-08T21:53:40,EUR,89.38
2033,86,2024-07-02T08:49:01,EUR,337.12
2034,183,2024-05-07T07:55:45,EUR,282.32
2035,62,2024-09-18T01:24:42,EUR,299.73
2036,149,2025-08-12T01:16:37,EUR,208.1
2037,230,2024-05-02T19:36:46,EUR,403.79
2038,149,2024-05-26T12:14:01,EUR,498.25
2039,215,2024-08-24T23:26:49,EUR,481.25
2040,120,2023-07-21T19:55:18,EUR,373.0
2041,133,2024-06-30T19:59:08,EUR,229.67
2042,213,2023-08-02T16:40:12,EUR,481.16
2043,213,2024-07-18T12:33:56,EUR,21.12
2044,82,2023-04-16T05:17:24,EUR,60.48
2045,173,2024-07-19T20:42:07,EUR,579.05
2046,164,2025-03-05T16:16:34,EUR,471.9
2047,241,2025-04-10T15:11:55,EUR,88.33
2048,139,2025-04-18T23:26:54,EUR,56.07
2049,149,2023-01-31T04:16:51,EUR,300.87
2050,183,2025-08-26T21:50:17,EUR,455.67
2051,196,2024-08-28T06:26:59,EUR,444.09
2052,112,2025-07-13T23:06:35,EUR,192.76
2053,82,2023-12-28T07:12:39,EUR,292.43
2054,227,2023-02-14T03:45:44,EUR,261.5
2055,221,2025-08-26T04:06:11,EUR,95.71
2056,157,2025-05-14T15:30:49,EUR,262.16
2057,21,2025-07-19T16:26:17,EUR,433.78
2058,141,2024-02-09T21:21:52,EUR,252.83
2059,105,2024-02-22T13:01:51,EUR,95.67
2060,17,2023-05-02T09:35:51,EUR,353.32
2061,137,2023-09-23T00:17:44,EUR,47.52
2062,129,2023-01-06T03:02:19,EUR,40.15
2063,48,2023-08-21T04:16:28,EUR,436.92
2064,97,2023-12-23T17:43:21,EUR,116.66
2065,188,2024-09-19T22:47:55,EUR,208.74
2066,203,2023-06-04T07:07:13,EUR,89.87
2067,8,2024-09-19T13:32:05,EUR,159.82
2068,200,2024-02-13T08:30:40,EUR,244.57
2069,79,2024-12-16T09:02:08,EUR,163.1
2070,188,2024-10-14T04:21:42,EUR,26.77
2071,88,2024-01-06T19:27:40,EUR,142.57
2072,211,2024-08-16T17:07:16,EUR,301.21
2073,160,2025-08-28T14:33:15,EUR,215.53
